Dep_Delay,Dep_Delay_Groups,Arrival_Delay,Arr_Delay_Minutes,Arr_Del_morethan15
5,0,-7,0,0
6,0,1,1,0
-4,-1,-15,0,0
12,0,-3,0,0
16,1,10,10,0
39,2,29,29,1
81,5,68,68,1
5,0,-6,0,0
-1,-1,-21,0,0
-5,-1,-17,0,0
-6,-1,-22,0,0
0,0,-17,0,0
-5,-1,-14,0,0
4,0,-11,0,0
28,1,13,13,0
108,7,101,101,1
-5,-1,-18,0,0
-6,-1,-13,0,0
-2,-1,9,9,0
36,2,27,27,1
-2,-1,-4,0,0
-2,-1,-5,0,0
3,0,-8,0,0
-9,-1,-2,0,0
-4,-1,7,7,0
2,0,-3,0,0
-3,-1,-1,0,0
0,0,52,52,1
5,0,-2,0,0
-6,-1,-15,0,0
11,0,12,12,0
-3,-1,-5,0,0
152,10,157,157,1
3,0,-3,0,0
-10,-1,-7,0,0
-4,-1,-19,0,0
55,3,46,46,1
25,1,15,15,1
17,1,5,5,0
-3,-1,-4,0,0
-8,-1,3,3,0
3,0,74,74,1
2,0,-3,0,0
-8,-1,-19,0,0
-8,-1,-15,0,0
23,1,39,39,1
53,3,52,52,1
16,1,19,19,1
0,0,5,5,0
-5,-1,-13,0,0
-10,-1,-11,0,0
-7,-1,-19,0,0
69,4,57,57,1
-5,-1,5,5,0
-7,-1,-14,0,0
68,4,57,57,1
78,5,75,75,1
51,3,66,66,1
152,10,163,163,1
16,1,4,4,0
13,0,0,0,0
93,6,80,80,1
93,6,91,91,1
0,0,-18,0,0
1,0,-20,0,0
-6,-1,-20,0,0
5,0,-10,0,0
3,0,-26,0,0
-8,-1,-10,0,0
-7,-1,26,26,1
5,0,-13,0,0
81,5,89,89,1
-3,-1,-22,0,0
15,1,5,5,0
72,4,111,111,1
-2,-1,-7,0,0
-2,-1,-11,0,0
-2,-1,-34,0,0
8,0,9,9,0
9,0,50,50,1
2,0,12,12,0
6,0,3,3,0
-3,-1,-2,0,0
-6,-1,2,2,0
11,0,2,2,0
-5,-1,-7,0,0
83,5,69,69,1
-3,-1,-8,0,0
45,3,65,65,1
38,2,58,58,1
0,0,-17,0,0
0,0,-5,0,0
1,0,3,3,0
-3,-1,-10,0,0
52,3,43,43,1
-7,-1,-11,0,0
58,3,50,50,1
59,3,58,58,1
8,0,12,12,0
112,7,123,123,1
-9,-1,-12,0,0
41,2,36,36,1
0,0,-2,0,0
15,1,15,15,1
-2,-1,10,10,0
4,0,10,10,0
-3,-1,0,0,0
15,1,6,6,0
-3,-1,8,8,0
6,0,5,5,0
36,2,81,81,1
0,0,69,69,1
-1,-1,-11,0,0
16,1,7,7,0
-2,-1,5,5,0
33,2,28,28,1
2,0,8,8,0
5,0,-4,0,0
288,12,285,285,1
68,4,70,70,1
47,3,44,44,1
0,0,17,17,1
18,1,17,17,1
31,2,24,24,1
-12,-1,-8,0,0
0,0,-5,0,0
0,0,10,10,0
37,2,31,31,1
0,0,23,23,1
-2,-1,8,8,0
-1,-1,3,3,0
-6,-1,-10,0,0
846,12,843,843,1
23,1,44,44,1
17,1,93,93,1
17,1,9,9,0
51,3,66,66,1
-5,-1,-18,0,0
75,5,60,60,1
63,4,67,67,1
-9,-1,8,8,0
16,1,6,6,0
37,2,65,65,1
9,0,31,31,1
4,0,25,25,1
102,6,163,163,1
94,6,88,88,1
12,0,13,13,0
31,2,25,25,1
61,4,47,47,1
14,0,21,21,1
-6,-1,-11,0,0
-4,-1,-18,0,0
47,3,35,35,1
160,10,136,136,1
8,0,25,25,1
77,5,67,67,1
18,1,15,15,1
0,0,3,3,0
-6,-1,4,4,0
47,3,34,34,1
-6,-1,74,74,1
24,1,6,6,0
32,2,28,28,1
-1,-1,-7,0,0
20,1,11,11,0
1,0,-11,0,0
65,4,40,40,1
84,5,70,70,1
2,0,-11,0,0
131,8,161,161,1
14,0,-1,0,0
67,4,57,57,1
66,4,69,69,1
180,12,163,163,1
212,12,199,199,1
15,1,6,6,0
34,2,61,61,1
56,3,47,47,1
9,0,-2,0,0
-6,-1,-6,0,0
9,0,1,1,0
-1,-1,-5,0,0
7,0,-2,0,0
-5,-1,-8,0,0
0,0,-9,0,0
9,0,-3,0,0
6,0,-6,0,0
191,12,185,185,1
48,3,30,30,1
-6,-1,-16,0,0
-3,-1,-7,0,0
-6,-1,-19,0,0
18,1,35,35,1
-1,-1,32,32,1
22,1,19,19,1
13,0,-3,0,0
251,12,230,230,1
25,1,9,9,0
22,1,5,5,0
-6,-1,-21,0,0
-4,-1,-22,0,0
14,0,4,4,0
-3,-1,-1,0,0
1,0,-23,0,0
91,6,84,84,1
-2,-1,-17,0,0
138,9,125,125,1
9,0,2,2,0
0,0,-2,0,0
-2,-1,-6,0,0
14,0,22,22,1
82,5,79,79,1
-9,-1,74,74,1
-5,-1,-14,0,0
22,1,20,20,1
11,0,3,3,0
93,6,79,79,1
30,2,32,32,1
-3,-1,-13,0,0
2,0,8,8,0
11,0,42,42,1
-4,-1,-20,0,0
1,0,-13,0,0
61,4,46,46,1
17,1,0,0,0
63,4,40,40,1
68,4,49,49,1
3,0,-12,0,0
23,1,5,5,0
-1,-1,14,14,0
34,2,36,36,1
57,3,33,33,1
8,0,-10,0,0
16,1,-17,0,0
0,0,-23,0,0
2,0,-23,0,0
26,1,18,18,1
20,1,-5,0,0
124,8,111,111,1
125,8,100,100,1
59,3,55,55,1
-5,-1,-11,0,0
104,6,86,86,1
-5,-1,-12,0,0
-5,-1,-18,0,0
1,0,-22,0,0
111,7,104,104,1
-3,-1,-10,0,0
-3,-1,-13,0,0
-3,-1,-14,0,0
25,1,6,6,0
112,7,97,97,1
10,0,-6,0,0
-2,-1,-20,0,0
0,0,-9,0,0
72,4,59,59,1
-3,-1,-16,0,0
-1,-1,-4,0,0
2,0,-5,0,0
2,0,0,0,0
3,0,7,7,0
9,0,-8,0,0
5,0,-2,0,0
86,5,74,74,1
168,11,159,159,1
23,1,8,8,0
34,2,17,17,1
21,1,0,0,0
870,12,864,864,1
-2,-1,3,3,0
-3,-1,0,0,0
-2,-1,-5,0,0
-4,-1,-7,0,0
-4,-1,-12,0,0
-2,-1,-8,0,0
-6,-1,-14,0,0
-2,-1,-11,0,0
-5,-1,-11,0,0
0,0,-2,0,0
-6,-1,-8,0,0
-4,-1,-16,0,0
1,0,-8,0,0
-3,-1,-4,0,0
-1,-1,-4,0,0
5,0,17,17,1
-5,-1,-12,0,0
-7,-1,-16,0,0
-7,-1,-6,0,0
-2,-1,-9,0,0
-4,-1,1,1,0
-2,-1,-12,0,0
-6,-1,-9,0,0
-3,-1,10,10,0
-4,-1,-2,0,0
-3,-1,-1,0,0
31,2,60,60,1
-1,-1,-9,0,0
-5,-1,0,0,0
-3,-1,-7,0,0
19,1,3,3,0
18,1,4,4,0
-1,-1,-26,0,0
21,1,-8,0,0
1,0,-29,0,0
-3,-1,7,7,0
29,1,103,103,1
2,0,72,72,1
2,0,11,11,0
-1,-1,-5,0,0
45,3,29,29,1
10,0,-5,0,0
-3,-1,0,0,0
-3,-1,48,48,1
19,1,11,11,0
9,0,-13,0,0
53,3,33,33,1
4,0,-24,0,0
26,1,48,48,1
-2,-1,-19,0,0
147,9,112,112,1
56,3,31,31,1
-4,-1,-26,0,0
-1,-1,7,7,0
5,0,-27,0,0
177,11,180,180,1
14,0,41,41,1
0,0,2,2,0
5,0,-21,0,0
118,7,182,182,1
99,6,110,110,1
-8,-1,27,27,1
-8,-1,-40,0,0
-6,-1,-39,0,0
-9,-1,-17,0,0
0,0,-1,0,0
-3,-1,32,32,1
-11,-1,-26,0,0
-4,-1,-32,0,0
-4,-1,-22,0,0
-9,-1,-22,0,0
-4,-1,-48,0,0
-3,-1,15,15,1
-4,-1,-17,0,0
-7,-1,-38,0,0
-5,-1,-20,0,0
-9,-1,-10,0,0
-8,-1,-33,0,0
-7,-1,-24,0,0
0,0,11,11,0
-7,-1,-8,0,0
-11,-1,-15,0,0
-5,-1,-11,0,0
-7,-1,11,11,0
-8,-1,-20,0,0
-5,-1,-16,0,0
16,1,94,94,1
-5,-1,8,8,0
-8,-1,1,1,0
48,3,129,129,1
50,3,23,23,1
2,0,-49,0,0
-5,-1,-37,0,0
-9,-1,-58,0,0
-1,-1,-17,0,0
140,9,138,138,1
21,1,30,30,1
-7,-1,-8,0,0
-5,-1,-44,0,0
-6,-1,-37,0,0
-3,-1,-30,0,0
-6,-1,-11,0,0
39,2,11,11,0
60,4,58,58,1
-6,-1,-43,0,0
-2,-1,67,67,1
2,0,-6,0,0
-3,-1,-13,0,0
8,0,-43,0,0
1,0,0,0,0
-1,-1,-4,0,0
-4,-1,-50,0,0
223,12,231,231,1
-5,-1,-24,0,0
61,4,73,73,1
4,0,10,10,0
53,3,48,48,1
16,1,35,35,1
-2,-1,-8,0,0
24,1,29,29,1
-1,-1,-2,0,0
17,1,16,16,1
7,0,19,19,1
28,1,8,8,0
2,0,-1,0,0
-1,-1,-19,0,0
0,0,20,20,1
4,0,-4,0,0
9,0,20,20,1
0,0,-15,0,0
14,0,14,14,0
0,0,3,3,0
4,0,86,86,1
0,0,8,8,0
1,0,10,10,0
3,0,7,7,0
0,0,44,44,1
1,0,1,1,0
-2,-1,6,6,0
-4,-1,8,8,0
17,1,22,22,1
2,0,12,12,0
45,3,59,59,1
11,0,13,13,0
-2,-1,15,15,1
71,4,58,58,1
-1,-1,18,18,1
10,0,3,3,0
2,0,-1,0,0
74,4,66,66,1
-4,-1,-11,0,0
-2,-1,-6,0,0
1,0,-17,0,0
-1,-1,-21,0,0
36,2,21,21,1
16,1,3,3,0
-4,-1,-14,0,0
-1,-1,-8,0,0
-5,-1,-18,0,0
-3,-1,-15,0,0
-1,-1,-19,0,0
1,0,-5,0,0
-4,-1,-11,0,0
-1,-1,-5,0,0
-3,-1,70,70,1
-4,-1,-14,0,0
-9,-1,-19,0,0
17,1,1,1,0
2,0,2,2,0
18,1,25,25,1
-3,-1,6,6,0
8,0,11,11,0
-3,-1,1,1,0
31,2,18,18,1
-2,-1,11,11,0
1,0,6,6,0
17,1,14,14,0
-3,-1,-8,0,0
4,0,0,0,0
12,0,9,9,0
-3,-1,-4,0,0
40,2,31,31,1
127,8,134,134,1
-3,-1,-12,0,0
15,1,7,7,0
-4,-1,6,6,0
2,0,17,17,1
115,7,119,119,1
-5,-1,-8,0,0
169,11,189,189,1
-1,-1,10,10,0
5,0,14,14,0
-1,-1,14,14,0
-2,-1,1,1,0
-2,-1,-1,0,0
121,8,153,153,1
10,0,-2,0,0
18,1,10,10,0
-1,-1,9,9,0
32,2,24,24,1
-4,-1,12,12,0
44,2,70,70,1
122,8,145,145,1
48,3,42,42,1
12,0,-6,0,0
-4,-1,-5,0,0
32,2,38,38,1
105,7,101,101,1
14,0,20,20,1
183,12,173,173,1
42,2,33,33,1
80,5,81,81,1
21,1,19,19,1
16,1,25,25,1
8,0,20,20,1
1,0,-3,0,0
6,0,-1,0,0
-2,-1,-1,0,0
24,1,9,9,0
17,1,21,21,1
-3,-1,-18,0,0
28,1,14,14,0
40,2,32,32,1
-3,-1,-19,0,0
29,1,24,24,1
13,0,40,40,1
13,0,11,11,0
4,0,1,1,0
-1,-1,-10,0,0
-4,-1,-22,0,0
7,0,-8,0,0
4,0,-5,0,0
7,0,1,1,0
31,2,44,44,1
-5,-1,0,0,0
-6,-1,-9,0,0
41,2,37,37,1
13,0,4,4,0
-5,-1,-20,0,0
-2,-1,-24,0,0
0,0,-12,0,0
-6,-1,4,4,0
-1,-1,-9,0,0
23,1,57,57,1
-10,-1,-18,0,0
-5,-1,22,22,1
4,0,2,2,0
7,0,16,16,1
-1,-1,32,32,1
8,0,24,24,1
-5,-1,-2,0,0
-2,-1,20,20,1
-8,-1,8,8,0
1,0,15,15,1
75,5,74,74,1
53,3,67,67,1
3,0,-2,0,0
-2,-1,19,19,1
-1,-1,-5,0,0
-5,-1,16,16,1
117,7,151,151,1
15,1,6,6,0
-2,-1,-4,0,0
19,1,16,16,1
-1,-1,24,24,1
-8,-1,-20,0,0
-7,-1,17,17,1
-3,-1,-2,0,0
-5,-1,-16,0,0
-9,-1,4,4,0
0,0,-15,0,0
-8,-1,-11,0,0
-6,-1,19,19,1
-6,-1,-13,0,0
-4,-1,-7,0,0
13,0,11,11,0
-4,-1,-12,0,0
-2,-1,17,17,1
6,0,19,19,1
29,1,22,22,1
-1,-1,5,5,0
77,5,77,77,1
-4,-1,-16,0,0
-4,-1,4,4,0
-5,-1,-16,0,0
-7,-1,-4,0,0
-3,-1,-21,0,0
-5,-1,-23,0,0
-3,-1,-15,0,0
-9,-1,-21,0,0
-2,-1,-15,0,0
51,3,44,44,1
-10,-1,-12,0,0
-5,-1,22,22,1
-5,-1,4,4,0
-6,-1,-17,0,0
-8,-1,-19,0,0
-6,-1,20,20,1
-5,-1,-9,0,0
-2,-1,-10,0,0
-6,-1,-17,0,0
-3,-1,-15,0,0
-7,-1,0,0,0
193,12,181,181,1
-2,-1,-13,0,0
-2,-1,-19,0,0
0,0,-2,0,0
-8,-1,17,17,1
-3,-1,5,5,0
-7,-1,-12,0,0
-2,-1,-8,0,0
-5,-1,-18,0,0
-2,-1,-9,0,0
-3,-1,-6,0,0
-4,-1,-8,0,0
-2,-1,9,9,0
14,0,7,7,0
7,0,5,5,0
-6,-1,-12,0,0
-1,-1,5,5,0
-6,-1,-12,0,0
8,0,19,19,1
-5,-1,3,3,0
30,2,38,38,1
-1,-1,2,2,0
-5,-1,-11,0,0
47,3,38,38,1
-6,-1,-11,0,0
-6,-1,3,3,0
16,1,17,17,1
54,3,49,49,1
90,6,97,97,1
53,3,54,54,1
-5,-1,-16,0,0
-1,-1,0,0,0
-2,-1,-5,0,0
-4,-1,3,3,0
50,3,46,46,1
124,8,119,119,1
-4,-1,-2,0,0
-5,-1,-7,0,0
-4,-1,-1,0,0
36,2,35,35,1
99,6,104,104,1
-1,-1,-10,0,0
-4,-1,-14,0,0
16,1,4,4,0
-2,-1,-18,0,0
7,0,3,3,0
25,1,17,17,1
2,0,-14,0,0
0,0,-3,0,0
17,1,20,20,1
74,4,60,60,1
115,7,112,112,1
147,9,135,135,1
38,2,66,66,1
82,5,83,83,1
113,7,101,101,1
78,5,78,78,1
3,0,-13,0,0
-15,-1,-3,0,0
-17,-2,-21,0,0
2,0,0,0,0
-2,-1,2,2,0
3,0,2,2,0
-5,-1,-11,0,0
-7,-1,28,28,1
-4,-1,5,5,0
-10,-1,-17,0,0
-4,-1,-8,0,0
-7,-1,-12,0,0
-2,-1,-8,0,0
58,3,54,54,1
105,7,97,97,1
-3,-1,18,18,1
4,0,2,2,0
-5,-1,-21,0,0
-11,-1,-29,0,0
89,5,118,118,1
-1,-1,7,7,0
-1,-1,-18,0,0
-2,-1,1,1,0
-4,-1,-3,0,0
-2,-1,12,12,0
8,0,7,7,0
-8,-1,-6,0,0
2,0,-11,0,0
8,0,-4,0,0
16,1,6,6,0
7,0,18,18,1
4,0,9,9,0
-8,-1,1,1,0
112,7,102,102,1
-6,-1,-13,0,0
17,1,17,17,1
-8,-1,8,8,0
42,2,47,47,1
-4,-1,22,22,1
-6,-1,-8,0,0
-2,-1,-8,0,0
109,7,101,101,1
0,0,26,26,1
18,1,16,16,1
-1,-1,-6,0,0
-6,-1,-7,0,0
168,11,171,171,1
-8,-1,9,9,0
-6,-1,25,25,1
4,0,5,5,0
30,2,43,43,1
-4,-1,14,14,0
12,0,56,56,1
-7,-1,-6,0,0
-7,-1,-3,0,0
143,9,143,143,1
97,6,124,124,1
-3,-1,-6,0,0
-3,-1,10,10,0
0,0,47,47,1
42,2,38,38,1
-5,-1,-6,0,0
10,0,5,5,0
227,12,228,228,1
64,4,50,50,1
34,2,24,24,1
-6,-1,-17,0,0
53,3,47,47,1
-1,-1,-6,0,0
-5,-1,-15,0,0
3,0,-1,0,0
-3,-1,-13,0,0
-6,-1,-14,0,0
30,2,21,21,1
-2,-1,-13,0,0
-4,-1,-16,0,0
-7,-1,-15,0,0
32,2,26,26,1
69,4,61,61,1
22,1,13,13,0
-6,-1,-19,0,0
-5,-1,-16,0,0
-5,-1,-19,0,0
10,0,-1,0,0
22,1,11,11,0
-6,-1,-17,0,0
-3,-1,-8,0,0
-6,-1,-18,0,0
-4,-1,-13,0,0
-3,-1,-8,0,0
-5,-1,-1,0,0
-5,-1,-21,0,0
112,7,104,104,1
20,1,10,10,0
-6,-1,-10,0,0
-5,-1,-13,0,0
-1,-1,3,3,0
30,2,17,17,1
-5,-1,-12,0,0
-1,-1,12,12,0
1,0,5,5,0
-3,-1,6,6,0
2,0,11,11,0
-2,-1,2,2,0
5,0,-8,0,0
-2,-1,-24,0,0
-2,-1,-15,0,0
0,0,-12,0,0
6,0,-10,0,0
2,0,20,20,1
-1,-1,5,5,0
-4,-1,8,8,0
-1,-1,9,9,0
-1,-1,4,4,0
-5,-1,-43,0,0
-6,-1,-49,0,0
-4,-1,-42,0,0
-3,-1,-20,0,0
-4,-1,-41,0,0
-2,-1,19,19,1
122,8,136,136,1
-3,-1,6,6,0
1,0,14,14,0
0,0,-5,0,0
0,0,-16,0,0
-2,-1,16,16,1
-6,-1,-7,0,0
160,10,161,161,1
0,0,-12,0,0
-5,-1,-8,0,0
-3,-1,-6,0,0
-6,-1,-11,0,0
-1,-1,2,2,0
-4,-1,-2,0,0
-1,-1,5,5,0
-1,-1,5,5,0
-2,-1,8,8,0
-2,-1,2,2,0
-5,-1,1,1,0
0,0,3,3,0
0,0,-1,0,0
-7,-1,-19,0,0
-6,-1,-4,0,0
-5,-1,-5,0,0
-3,-1,-11,0,0
-3,-1,-2,0,0
-2,-1,8,8,0
113,7,101,101,1
-1,-1,-11,0,0
-4,-1,-8,0,0
-1,-1,22,22,1
-5,-1,1,1,0
3,0,-2,0,0
-2,-1,-7,0,0
-2,-1,-2,0,0
2,0,-2,0,0
-4,-1,-12,0,0
-7,-1,-13,0,0
-5,-1,-14,0,0
50,3,46,46,1
3,0,10,10,0
-4,-1,-9,0,0
23,1,14,14,0
-8,-1,-7,0,0
-5,-1,-10,0,0
185,12,174,174,1
-7,-1,-9,0,0
-3,-1,4,4,0
-7,-1,-13,0,0
84,5,79,79,1
125,8,113,113,1
-4,-1,-13,0,0
-5,-1,-10,0,0
-8,-1,-13,0,0
-4,-1,-13,0,0
-6,-1,-11,0,0
-5,-1,-10,0,0
-7,-1,-16,0,0
45,3,28,28,1
-4,-1,-12,0,0
-3,-1,-6,0,0
-6,-1,1,1,0
22,1,24,24,1
-6,-1,-13,0,0
0,0,-4,0,0
48,3,35,35,1
328,12,360,360,1
-2,-1,0,0,0
21,1,7,7,0
43,2,39,39,1
18,1,22,22,1
40,2,41,41,1
-2,-1,-29,0,0
-1,-1,-1,0,0
11,0,13,13,0
6,0,-14,0,0
-6,-1,-17,0,0
-1,-1,36,36,1
17,1,-2,0,0
8,0,86,86,1
-3,-1,21,21,1
-1,-1,-8,0,0
53,3,49,49,1
32,2,42,42,1
1,0,-13,0,0
156,10,184,184,1
-4,-1,-24,0,0
75,5,85,85,1
42,2,111,111,1
22,1,23,23,1
3,0,7,7,0
-1,-1,1,1,0
-3,-1,-4,0,0
-7,-1,-8,0,0
7,0,7,7,0
-7,-1,4,4,0
11,0,18,18,1
251,12,245,245,1
0,0,6,6,0
-7,-1,-7,0,0
-8,-1,-1,0,0
-7,-1,9,9,0
-2,-1,-4,0,0
-4,-1,-1,0,0
15,1,11,11,0
49,3,47,47,1
-7,-1,-12,0,0
127,8,133,133,1
-4,-1,-7,0,0
-4,-1,-6,0,0
32,2,16,16,1
32,2,33,33,1
-7,-1,-4,0,0
-6,-1,-15,0,0
-2,-1,-9,0,0
62,4,63,63,1
238,12,233,233,1
170,11,162,162,1
2,0,13,13,0
-7,-1,-3,0,0
119,7,109,109,1
-9,-1,-12,0,0
-1,-1,-5,0,0
-7,-1,-10,0,0
29,1,21,21,1
-2,-1,-9,0,0
-5,-1,4,4,0
-8,-1,-8,0,0
-6,-1,-2,0,0
1,0,1,1,0
-1,-1,-1,0,0
30,2,13,13,0
8,0,3,3,0
0,0,14,14,0
14,0,10,10,0
16,1,9,9,0
-3,-1,-1,0,0
35,2,33,33,1
85,5,76,76,1
49,3,67,67,1
36,2,23,23,1
-4,-1,-4,0,0
2,0,-8,0,0
-5,-1,-3,0,0
74,4,65,65,1
167,11,171,171,1
-3,-1,-16,0,0
14,0,-2,0,0
0,0,-8,0,0
75,5,51,51,1
5,0,1,1,0
0,0,5,5,0
2,0,8,8,0
-1,-1,-17,0,0
-2,-1,-12,0,0
51,3,37,37,1
15,1,11,11,0
16,1,-1,0,0
3,0,12,12,0
70,4,80,80,1
52,3,38,38,1
0,0,-14,0,0
-7,-1,-16,0,0
-4,-1,-18,0,0
-5,-1,-19,0,0
-1,-1,-11,0,0
-5,-1,-8,0,0
-5,-1,-21,0,0
-1,-1,-2,0,0
-8,-1,-25,0,0
-7,-1,-12,0,0
-4,-1,-2,0,0
-4,-1,-17,0,0
-1,-1,-11,0,0
-6,-1,-13,0,0
-3,-1,-20,0,0
-4,-1,-6,0,0
-6,-1,-14,0,0
-4,-1,-19,0,0
-5,-1,-22,0,0
-3,-1,-15,0,0
-9,-1,-20,0,0
-3,-1,-15,0,0
-1,-1,-5,0,0
0,0,-11,0,0
0,0,-3,0,0
4,0,-8,0,0
1,0,-7,0,0
-6,-1,-25,0,0
-2,-1,-11,0,0
-3,-1,-18,0,0
-1,-1,-16,0,0
1,0,5,5,0
31,2,16,16,1
-6,-1,-31,0,0
-5,-1,-14,0,0
-4,-1,-24,0,0
116,7,114,114,1
-2,-1,-24,0,0
6,0,11,11,0
45,3,101,101,1
26,1,26,26,1
0,0,32,32,1
1,0,11,11,0
-4,-1,-23,0,0
-1,-1,-9,0,0
15,1,22,22,1
294,12,284,284,1
-5,-1,-22,0,0
138,9,123,123,1
-5,-1,-21,0,0
7,0,12,12,0
-4,-1,-4,0,0
30,2,36,36,1
-4,-1,-26,0,0
-6,-1,-33,0,0
-4,-1,17,17,1
90,6,87,87,1
